Date,pm2.5,pm10,O3,NO2,SO2,co,AQI,Dominant_Pollutant,PM25_SubIndex,PM10_SubIndex,NO2_SubIndex,SO2_SubIndex,CO_SubIndex,O3_SubIndex,Month,DayOfWeek,IsWeekend,season_Autumn,season_Monsoon,season_Spring,season_Summer,season_Winter,aqi_lag_1,pm2.5_lag_1,co_lag_1,aqi_lag_2,pm2.5_lag_2,co_lag_2,aqi_lag_7,pm2.5_lag_7,co_lag_7,aqi_roll_mean_3,aqi_roll_mean_7,aqi_roll_std_7,target_aqi_t1,target_aqi_t7
2019-06-10,-0.08824666527419474,60.0,3.103249034770279,-0.5053477620202629,0.03537501787851412,-0.40678740108434247,330,pm2.5,330.0,60.0,26.25,7.5,0.5499999999999999,61.0,6,0,0,0,0,0,1,0,-0.00888171299460183,-0.37787824088330785,-0.056978785285453394,-0.31743027664620743,-0.6419647052811347,-0.05716741723354807,-0.45649030532487916,-0.6929513267476345,-0.4079776434386356,-0.5256675830361563,-0.2811436417190389,0.336805755074809,315.0,301.0
2019-06-11,-0.3397196927253465,60.0,1.0133306419057795,-0.7877092628752157,-0.3394937384841414,-0.4942595674047183,315,pm2.5,314.61538461538464,60.0,20.0,5.0,0.5,32.0,6,1,0,0,0,0,1,0,0.18264274466342942,-0.08860241973729979,-0.4068774144483379,-0.008862645946374072,-0.37784530555173873,-0.05716741723354807,-0.06273024415204731,-0.4665062531749168,-0.3204632545585717,-0.05055143182953274,-0.18075395005826048,0.4010063508545168,283.0,304.0
2019-06-12,-0.6414873256667286,60.0,0.07647067269065908,-0.053569360652338256,-0.1520593603028136,0.20551776315828904,283,pm2.5,283.33333333333337,60.0,36.25,6.25,0.8999999999999999,19.0,6,2,0,0,0,0,1,0,0.02303902994840338,-0.34014661203817637,-0.494352071739059,0.18266209035007422,-0.08857167727668604,-0.4071005122501516,0.12882870452662767,-0.17715977027644414,-0.3204632545585717,0.06916287398630969,-0.1673686578368238,0.41687880726341836,327.0,308.0
2019-06-13,-0.1385412707644251,60.0,1.3015952478181243,-0.11004166082332884,1.3474156651478082,-0.2318430684435906,327,pm2.5,326.9230769230769,60.0,35.0,16.25,0.65,36.0,6,3,0,0,0,0,1,0,-0.3174488947769855,-0.6419996427992282,0.20544518658670993,0.02305814343636731,-0.34011396273325356,-0.4945837860043024,0.09690221308018183,-0.2149006158718971,-0.6705208100788268,-0.03932821565929753,-0.23764144199936835,0.36227189299392776,277.0,270.0
2019-06-14,-0.6666346284118438,60.0,2.310521368511331,0.3417367405445958,0.9725469087851528,0.030573430517537307,277,pm2.5,276.6666666666667,60.0,45.0,13.75,0.8,50.0,6,4,0,0,0,0,1,0,0.15072200172042421,-0.1389112581974751,-0.23192809986689567,-0.31743027664620743,-0.6419647052811347,0.2052824040289045,-1.1695152809621694,-0.9445569640506541,-0.14543447679844423,-0.05055143182953274,-0.2292756343609701,0.386826779099367,321.0,308.0
2019-06-15,-0.2391304817448858,60.0,1.229529096340038,-0.9571261633881875,1.3474156651478082,-0.8441482326862221,321,pm2.5,320.7692307692308,60.0,16.25,16.25,0.3,35.0,6,5,1,0,0,0,1,0,-0.3812903806629959,-0.6671540620293158,0.030495872005267818,0.15074130096733282,-0.13888013436799954,-0.23213396474184983,-0.3181421757236139,-0.6426301992870306,-0.05792008791838056,-0.19271216998584495,-0.10546168131267752,-0.5017808118155637,287.0,270.0
2019-06-16,-0.628913674294171,60.0,0.9412644904276933,-0.8441815630462063,1.0350250348455956,-0.6692039000454703,287,pm2.5,286.6666666666667,60.0,18.75,14.166666666666668,0.4,31.0,6,6,1,0,0,0,1,0,0.0868805158344138,-0.23952893511782572,-0.8442507009019435,-0.3812718554116902,-0.6671189338267914,0.030315856520602893,-0.009519425074637591,-0.3784442801188599,-0.05792008791838056,-0.05055143182953274,-0.04188154326085133,-0.5563311807711689,301.0,127.0
2019-06-17,-0.5702366345555689,60.0,0.6529998845153485,-0.7312369627042251,0.7226344045433827,-0.4942595674047183,301,pm2.5,300.5128205128205,60.0,21.25,12.083333333333336,0.5,27.0,6,0,0,0,0,0,1,0,-0.27488790418631187,-0.6294224331841843,-0.6693013863205013,0.08689972220185008,-0.23949704855062656,-0.8445168810209059,0.18203952360403738,-0.08909779722038724,-0.4079776434386356,-0.2001943140993353,-0.08371058145284194,-0.4938075100464606,304.0,257.0
2019-06-18,-0.5115595948169669,60.0,0.3647352786030038,-0.618292362362244,0.4102437742411696,-0.31931523476396645,304,pm2.5,304.1025641025641,60.0,23.75,10.0,0.6,23.0,6,1,0,0,0,0,1,0,-0.12592443711895426,-0.5707287883139798,-0.494352071739059,-0.2748692241358856,-0.6293875910083063,-0.6695503335126042,0.022407066371808237,-0.34070343452340696,-0.49549203231869926,-0.11040858473745364,-0.13223226575555155,-0.6042759285544004,308.0,250.0
2019-06-19,-0.4528825550783648,60.0,1.4457275507742966,-0.618292362362244,0.22280939605984185,-0.6692039000454703,308,pm2.5,307.6923076923077,60.0,23.75,8.75,0.4,38.0,6,2,0,0,0,0,1,0,-0.09400369417594905,-0.5120351434437754,-0.31940275715761673,-0.12590554034975915,-0.5706943910684404,-0.4945837860043024,-0.3181421757236139,-0.6426301992870306,0.20462307872181063,-0.17400680970212004,-0.1506370425600273,-0.6378615107905985,270.0,230.0
2019-06-20,-0.691781931156959,60.0,1.229529096340038,-0.6747646625332346,-0.5269281166654691,-0.5817317337250943,270,pm2.5,270.0,60.0,22.5,3.75,0.44999999999999996,35.0,6,3,0,0,0,0,1,0,-0.05144270358527544,-0.4533414985735708,-0.6693013863205013,-0.09398475096701775,-0.5120011911285748,-0.31961723849600066,0.15011303215759156,-0.13941892468099118,-0.23294886567850806,-0.09544429651047358,-0.1088080043680367,-0.696302582507792,308.0,305.0
2019-06-21,-0.4528825550783648,60.0,0.9412644904276933,-0.7877092628752157,-0.7143624948467968,-0.5817317337250943,308,pm2.5,307.6923076923077,60.0,20.0,2.5,0.44999999999999996,31.0,6,4,0,0,0,0,1,0,-0.45577211419667474,-0.6923084812594035,-0.5818267290297802,-0.051423698456695914,-0.453307991188709,-0.6695503335126042,-0.38199515861650557,-0.6677907630173325,0.029594300961683265,-0.21141753026957052,-0.20417821144577533,-0.674571819534869,270.0,287.0
2019-06-22,-0.691781931156959,60.0,-0.35592623617785807,-1.2394876642431403,-0.7143624948467968,-0.7566760663658463,270,pm2.5,270.0,60.0,10.0,2.5,0.35000000000000003,13.0,6,5,1,0,0,0,1,0,-0.05144270358527544,-0.4533414985735708,-0.5818267290297802,-0.4557536973047534,-0.6922731623724482,-0.5820670597584534,0.08626004926469989,-0.24006117960219905,-0.8455495878389543,-0.19645324204259046,-0.1523102040877072,-0.7370983759097407,127.0,305.0
2019-06-23,-1.2324489401769352,60.0,0.07647067269065908,-1.013598463559178,-0.5269281166654691,-0.4942595674047183,127,pm2.5,126.66666666666667,60.0,15.0,3.75,0.5,19.0,6,6,1,0,0,0,1,0,-0.45577211419667474,-0.6923084812594035,-0.7567760436112224,-0.051423698456695914,-0.453307991188709,-0.5820670597584534,-0.27557352046168615,-0.6300499174218795,-0.6705208100788268,-0.33861398019890265,-0.23764144199936835,-0.7223144552553015,257.0,305.0
2019-06-24,-0.7420765366471893,60.0,0.3647352786030038,-0.618292362362244,-0.7143624948467968,-0.31931523476396645,257,pm2.5,256.6666666666667,60.0,23.75,2.5,0.6,23.0,6,0,0,0,0,0,1,0,-1.9773275278132563,-1.2331284947062882,-0.494352071739059,-0.4557536973047534,-0.6922731623724482,-0.7570336072667552,-0.12658322704493896,-0.5713419353845083,-0.49549203231869926,-0.8735872843134478,-0.5053472864281091,1.246581192131139,250.0,320.0
2019-06-25,-0.7672238393923045,60.0,0.43680143008109,-0.27945856133630054,-0.7143624948467968,-0.2318430684435906,250,pm2.5,250.0,60.0,31.25,2.5,0.65,24.0,6,1,0,0,0,0,1,0,-0.594095333616364,-0.7426173197195788,-0.31940275715761673,-1.9773113245487592,-1.2330890761040685,-0.4945837860043024,-0.09465673559849314,-0.5126339533471371,-0.3204632545585717,-1.0643819592074464,-0.5789663936460129,1.1887484381402116,230.0,273.0
2019-06-26,-0.84266574762765,60.0,1.4457275507742966,0.059375239689642895,0.22280939605984185,0.11804559683791332,230,pm2.5,230.0,60.0,38.75,8.75,0.8500000000000001,38.0,6,2,0,0,0,0,1,0,-0.6685770671500428,-0.7677717389496664,-0.23192809986689567,-0.5940771179632994,-0.7425816194637617,-0.31961723849600066,-0.05208808033656536,-0.4539259713097658,-0.6705208100788268,-1.1392034003423477,-0.6693171161407131,1.086090186324007,305.0,130.0
2019-06-27,-0.5031771605685952,60.0,2.238455217033245,0.059375239689642895,-0.1520593603028136,-0.05689873580283871,305,pm2.5,304.61538461538464,60.0,38.75,6.25,0.75,49.0,6,3,0,0,0,0,1,0,-0.8813820201034108,-0.8432349966399294,0.11797052929598903,-0.6685589598563626,-0.7677358480094184,-0.23213396474184983,-0.45649030532487916,-0.6929513267476345,-0.5830064211987631,-0.7538729784976057,-0.7998237152997243,0.9166211619050637,287.0,213.0
2019-06-28,-0.628913674294171,60.0,1.5177937022523829,0.11584753986063347,0.5976781524224973,0.030573430517537307,287,pm2.5,286.6666666666667,60.0,40.0,11.25,0.8,39.0,6,4,0,0,0,0,1,0,-0.08336344652828065,-0.5036503370337461,-0.056978785285453394,-0.8813642224079719,-0.8431985336463887,0.11779913027475385,-0.05208808033656536,-0.4539259713097658,-0.5830064211987631,-0.574301519773842,-0.7412630618309372,1.07986464938873,305.0,187.0
2019-06-29,-0.49060350919603757,60.0,1.3736613992962103,-0.618292362362244,-0.3394937384841414,-0.5817317337250943,305,pm2.5,305.38461538461536,60.0,23.75,5.0,0.44999999999999996,37.0,6,5,1,0,0,0,1,0,-0.27488790418631187,-0.6294224331841843,0.030495872005267818,-0.08334448783943729,-0.5036164482800225,-0.05716741723354807,-0.45649030532487916,-0.6929513267476345,-0.7580351989588906,-0.4358818536742747,-0.7763994539122094,0.9612100213756831,305.0,137.0
